cond,dur,word_stim,correct_resp,conditions.thisRepN,conditions.thisTrialN,conditions.thisN,conditions.thisIndex,word_stimuli.thisRepN,word_stimuli.thisTrialN,word_stimuli.thisN,word_stimuli.thisIndex,image.started,image.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image_2.started,image_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_2.started,text_2.stopped,cross.started,cross.stopped,words.started,words.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text.started,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
1,0.5,hugged,right,0,1,1,0,0,21,21,1,,,,,,,,,,,,,,,106.85567439999431,107.36399209999945,107.34735940000974,107.84714120000717,left,0.508554500003811,107.34735940000974,None,,,participant 3,001,2021_Dec_01_1443,Memory_Task,2021.2.3,59.835703125679835,
1,0.5,entryway,right,0,1,1,0,0,22,22,9,,,,,,,,,,,,,,,107.89236090000486,108.397185800015,108.38039190002019,None,right,0.36534239997854456,108.38039190002019,None,,,participant 3,001,2021_Dec_01_1443,Memory_Task,2021.2.3,59.835703125679835,
1,0.5,two,right,0,1,1,0,0,23,23,4,,,,,,,,,,,,,,,108.81092750001699,109.31357880000724,109.29699140001321,None,left,0.37729139998555183,109.29699140001321,None,,,participant 3,001,2021_Dec_01_1443,Memory_Task,2021.2.3,59.835703125679835,
1,0.5,thinking,left,0,1,1,0,0,24,24,16,,,,,,,,,,,,,,,109.71217959999922,110.21383360002073,110.1968245000171,None,left,0.43078029999742284,110.1968245000171,None,,,participant 3,001,2021_Dec_01_1443,Memory_Task,2021.2.3,59.835703125679835,
1,0.5,name,right,0,1,1,0,0,25,25,7,,,,,,,,,,,,,,,110.65753419999965,111.16303359999438,111.14662440001848,None,left,0.3861054000153672,111.14662440001848,None,,,participant 3,001,2021_Dec_01_1443,Memory_Task,2021.2.3,59.835703125679835,
1,0.5,keep,right,0,1,1,0,0,26,26,11,,,,,,,,,,,,,,,111.56894920000923,112.07970510001178,112.06304400000954,None,right,0.42910229999688454,112.06304400000954,None,,,participant 3,001,2021_Dec_01_1443,Memory_Task,2021.2.3,59.835703125679835,
1,0.5,whistled,right,0,1,1,0,0,27,27,14,,,,,,,,,,,,,,,112.52461250001215,113.02956019999692,113.01281149999704,None,right,0.4151672000007238,113.01281149999704,None,,,participant 3,001,2021_Dec_01_1443,Memory_Task,2021.2.3,59.835703125679835,
1,0.5,lick,right,0,1,1,0,0,28,28,10,,,,,,,,,,,,,,,113.45402470001136,113.96274010001798,113.94598620000761,None,right,0.35107080001034774,113.94598620000761,None,,,participant 3,001,2021_Dec_01_1443,Memory_Task,2021.2.3,59.835703125679835,
1,0.5,small,left,0,1,1,0,0,29,29,28,,,,,,,,,,,,,,,114.34428210000624,114.84574420002173,114.82912160002161,None,left,0.477763100003358,114.82912160002161,None,,,participant 3,001,2021_Dec_01_1443,Memory_Task,2021.2.3,59.835703125679835,
1,0.5,,,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,participant 3,001,2021_Dec_01_1443,Memory_Task,2021.2.3,59.835703125679835,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.33135000002221,None,,,,,,,
